R975EA95A	1 MNXM146479@MNXC19 + 1 MNXM9@MNXC19 <-- 1 MNXM2@MNXC19 + 1 MNXM51017@MNXC19	R_PAPA140pp	MNXR102348			bigg:PAPA140;bigg:PAPA140pp;deprecated:MNXR4091;deprecated:MNXR83551
R975FFDF3	1 MNXM1@MNXC3 + 1 MNXM306@MNXC3 + 1 MNXM368@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM3449@MNXC3	R_LPLIPAL2E181	MNXR101189			bigg:LPLIPAL2E181;deprecated:MNXR3317
R976B94F0	1 MNXM01@MNXC19 + 1 MNXM94@MNXC19 <==> 1 MNXM01@MNXC3 + 1 MNXM94@MNXC3	R_TRPt2rpp	MNXR104950			rhea:28879;rhea:28880;rhea:28881;rhea:28882;bigg:TRPt2m;bigg:TRPt2r;bigg:TRPt2rpp;bigg:TRPth;deprecated:MNXR5145;metacyc:TRANS-RXN-76;seed:rxn05663;seed:rxn09326;seed:rxn09709
R9788C709	1 MNXM1@MNXC3 + 1 MNXM11@MNXC3 + 1 MNXM14@MNXC3 + 1 MNXM89851@MNXC3 <-- 1 MNXM3@MNXC3 + 1 MNXM402@MNXC3 + 1 MNXM925@MNXC3	R_AACPS7				
R9794A35C	1 MNXM12@MNXC3 + 1 MNXM23@MNXC3 --> 1 MNXM21@MNXC3 + 1 MNXM39@MNXC3	R_PFL	MNXR102514	2.3.1.54	kegg:Butanoate metabolism;kegg:Metabolic pathways;kegg:Microbial metabolism in diverse environments;kegg:Pyruvate metabolism;metacyc:mixed acid fermentation;metacyc:pyruvate fermentation to acetate IV;metacyc:pyruvate fermentation to ethanol I;metacyc:reductive monocarboxylic acid cycle;metacyc:superpathway of fermentation (Chlamydomonas reinhardtii);seed:Butanol_Biosynthesis;seed:Fermentations;seed:Fermentations/_Mixed_acid/Phosphoenolpyruvate_to_Oxaloacetate;seed:Fermentations/_Mixed_acid/Pyruvate_to_Acetate_and_Formate;seed:Fermentations/_Mixed_acid/Pyruvate_to_Ethanol_and_Formate	rhea:11844;rhea:11845;rhea:11846;rhea:11847;bigg:PFL;bigg:PFLACTm;bigg:PFLh;deprecated:MNXR4175;kegg:R00212;metacyc:PYRUVFORMLY-RXN;sabiork:146;seed:rxn00157
R97AD40D9	1 MNXM30@MNXC2 --> 1 MNXM30@BOUNDARY	R_EX_gdp_e	MNXR98568			bigg:EX_gdp_e
R97CA8345	1 MNXM168@MNXC3 + 1 MNXM1777@MNXC3 <-- 1 MNXM19@MNXC3 + 1 MNXM2@MNXC3	R_AHCYSNS	MNXR95625	3.2.2.9	kegg:Biosynthesis of amino acids;kegg:Cysteine and methionine metabolism;kegg:Metabolic pathways;metacyc:L-cysteine biosynthesis VI (from L-methionine);metacyc:S-adenosyl-L-methionine cycle I;metacyc:autoinducer AI-2 biosynthesis I;metacyc:autoinducer AI-2 biosynthesis II (Vibrio);seed:Methionine_Biosynthesis;seed:Methionine_Biosynthesis/Adenosylmethionine_to_Homocysteine;seed:Methionine_Biosynthesis/Homocysteine_to_Methionine;seed:Methionine_Biosynthesis/Homoserine_to_Homocysteine_using_Cysteine;seed:Methionine_Biosynthesis/Homoserine_to_Homocysteine_using_Sulfhydrylation;seed:Methionine_Biosynthesis/Methionine_to_Adenosylmethionine;seed:Methionine_Biosynthesis/Serine_to_Cysteine	rhea:17805;rhea:17806;rhea:17807;rhea:17808;bigg:AHCYSNS;deprecated:MNXR579;kegg:R00194;metacyc:ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN;seed:rxn00143
R97F4C367	1 MNXM492@MNXC19 <==> 1 MNXM492@MNXC2	R_DURItex	MNXR97819			bigg:DURIt;bigg:DURItex;bigg:DURItn;deprecated:MNXR1814;seed:rxn08377;seed:rxn10984
R983EA875	1 MNXM1@MNXC3 + 1 MNXM632@MNXC19 + 1 MNXM7@MNXC3 + 1 MNXM9@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM3@MNXC3 + 1 MNXM632@MNXC3	R_CU2abcpp	MNXR96950	3.6.3;3.6.3.4		rhea:10376#1;rhea:10377#1;rhea:10378#1;rhea:10379#1;bigg:CU2abcpp;bigg:CU2abcu_syn;bigg:Cut1;deprecated:MNXR1322;metacyc:3.6.3.4-RXN;metacyc:TRANS-RXN-178;seed:rxn05528;seed:rxn08271
R987F2BD6	1 MNXM392@MNXC3 <==> 1 MNXM475@MNXC3	R_HPI	MNXR100692	5.3.1.22	kegg:Glyoxylate and dicarboxylate metabolism;kegg:Metabolic pathways;seed:The_Tartronate_Semialdehyde_Hub;seed:The_Tartronate_Semialdehyde_Hub/Tartrate_to_Oxaloacetate	rhea:11952;rhea:11953;rhea:11954;rhea:11955;bigg:HPI;bigg:HPYRI;deprecated:MNXR3014;kegg:R01394;metacyc:RXN0-305;seed:rxn01015
R98B28AE7	1 MNXM1653@MNXC19 <==> 1 MNXM1653@MNXC2	R_HXAtex	MNXR100750			bigg:HXAtex;deprecated:MNXR3057;seed:rxn08732
R98D26477	1 MNXM1@MNXC19 + 1 MNXM1985@MNXC19 <-- 1 MNXM2@MNXC19 + 1 MNXM2598@MNXC19	R_23PDE7pp	MNXR94722	3.1.4.16	kegg:Purine metabolism	rhea:27886;rhea:27887;rhea:27888;rhea:27889;bigg:23CN2P1;bigg:23PDE7pp;deprecated:MNXR36;kegg:R03537;metacyc:RXN-14113;sabiork:3322;seed:rxn02521
R98D4EF19	1 MNXM20@MNXC3 + 1 MNXM32@MNXC3 <==> 1 MNXM23@MNXC3 + 1 MNXM89557@MNXC3	R_ALATA_L	MNXR95698	2.6.1.2	kegg:2-Oxocarboxylic acid metabolism;kegg:Alanine, aspartate and glutamate metabolism;kegg:Arginine biosynthesis;kegg:Biosynthesis of amino acids;kegg:Carbon fixation in photosynthetic organisms;kegg:Carbon metabolism;kegg:Metabolic pathways;kegg:Microbial metabolism in diverse environments;metacyc:C4 photosynthetic carbon assimilation cycle, NAD-ME type;metacyc:C4 photosynthetic carbon assimilation cycle, PEPCK type;metacyc:L-alanine biosynthesis II;metacyc:L-alanine degradation II (to D-lactate);metacyc:L-alanine degradation III;metacyc:anaerobic energy metabolism (invertebrates, cytosol);seed:Alanine_biosynthesis;seed:Alanine_biosynthesis/Cysteine_to_L_Alanine;seed:Alanine_biosynthesis/L_Alanine_to_D_Alanine;seed:Alanine_biosynthesis/Pyruvate_to_L_Alanine	rhea:19453;rhea:19454;rhea:19455;rhea:19456;bigg:ALATA_L;bigg:ALATA_Lm;deprecated:MNXR32635;kegg:R00258;metacyc:ALANINE-AMINOTRANSFERASE-RXN;metacyc:RXN-13698;reactome:R-ATH-507749;reactome:R-ATH-507775;reactome:R-ATH-70523;reactome:R-ATH-70524;reactome:R-BTA-507749;reactome:R-BTA-507775;reactome:R-BTA-70523;reactome:R-BTA-70524;reactome:R-CEL-507749;reactome:R-CEL-507775;reactome:R-CEL-70523;reactome:R-CEL-70524;reactome:R-CFA-507749;reactome:R-CFA-507775;reactome:R-CFA-70523;reactome:R-CFA-70524;reactome:R-DDI-507749;reactome:R-DDI-507775;reactome:R-DDI-70523;reactome:R-DDI-70524;reactome:R-DME-507749;reactome:R-DME-507775;reactome:R-DME-70523;reactome:R-DME-70524;reactome:R-DRE-507749;reactome:R-DRE-507775;reactome:R-DRE-70523;reactome:R-DRE-70524;reactome:R-GGA-507749;reactome:R-GGA-507775;reactome:R-HSA-507749;reactome:R-HSA-507775;reactome:R-HSA-70523;reactome:R-HSA-70524;reactome:R-MMU-507749;reactome:R-MMU-507775;reactome:R-MMU-70523;reactome:R-MMU-70524;reactome:R-OSA-507749;reactome:R-OSA-507775;reactome:R-OSA-70523;reactome:R-OSA-70524;reactome:R-RNO-507749;reactome:R-RNO-507775;reactome:R-RNO-70523;reactome:R-RNO-70524;reactome:R-SCE-507749;reactome:R-SCE-507775;reactome:R-SCE-70523;reactome:R-SCE-70524;reactome:R-SPO-507749;reactome:R-SPO-507775;reactome:R-SPO-70523;reactome:R-SPO-70524;reactome:R-SSC-507749;reactome:R-SSC-507775;reactome:R-SSC-70523;reactome:R-SSC-70524;reactome:R-TGU-507749;reactome:R-TGU-507775;reactome:R-XTR-507749;reactome:R-XTR-507775;reactome:R-XTR-70523;reactome:R-XTR-70524;sabiork:763;seed:rxn00191
R98DCAA5D	1 MNXM2183@MNXC19 <==> 1 MNXM2183@MNXC2	R_3GMPtex	MNXR94868			bigg:3GMPtex;deprecated:MNXR133;seed:rxn07975
R98F0AE	1 MNXM3060@MNXC2 --> 1 MNXM3060@BOUNDARY	R_EX_anhgm_e	MNXR98269			bigg:EX_anhgm_e
R99041A51	1 MNXM17114@MNXC3 + 1 MNXM3@MNXC3 --> 1 MNXM1@MNXC3 + 1 MNXM48518@MNXC3 + 1 MNXM7@MNXC3	R_GMHEPK	MNXR100379			bigg:GMHEPK;deprecated:MNXR83049
R9945CE96	1 MNXM2282@MNXC2 <==> 1 MNXM2282@BOUNDARY	R_EX_sel_e	MNXR98927			bigg:EX_sel_e;deprecated:MNXR82632
R99B31807	1 MNXM13@MNXC3 + 1 MNXM328@MNXC3 <-- 1 MNXM1@MNXC3 + 1 MNXM70@MNXC3	R_ARGDC	MNXR95940	4.1.1.19	kegg:Arginine and proline metabolism;kegg:Metabolic pathways;metacyc:L-arginine degradation III (arginine decarboxylase/agmatinase pathway);metacyc:L-arginine degradation IV (arginine decarboxylase/agmatine deiminase pathway);metacyc:arginine dependent acid resistance;metacyc:putrescine biosynthesis I;metacyc:putrescine biosynthesis II;metacyc:putrescine biosynthesis IV;metacyc:spermidine biosynthesis III;seed:Arginine_and_Ornithine_Degradation;seed:Arginine_and_Ornithine_Degradation/Arginine_to_Glutamate;seed:Arginine_and_Ornithine_Degradation/Arginine_to_Ornithine;seed:Arginine_and_Ornithine_Degradation/Arginine_to_Putrescine;seed:Arginine_and_Ornithine_Degradation/CarbamoylP_to_Ammonia;seed:Arginine_and_Ornithine_Degradation/Glutamate_to_Oxoglutarate;seed:Arginine_and_Ornithine_Degradation/Ornithine_to_Glutamate;seed:Arginine_and_Ornithine_Degradation/Ornithine_to_Proline;seed:Arginine_and_Ornithine_Degradation/Ornithine_to_Putrescine;seed:Arginine_and_Ornithine_Degradation/Putrescine_to_Aminobutanal;seed:Polyamine_Metabolism;seed:Polyamine_Metabolism/Putrescine_to_Spermidine;seed:Polyamine_Metabolism/Spermidine_to_Spermine	rhea:17641;rhea:17642;rhea:17643;rhea:17644;bigg:ARGDC;bigg:ARGDCm;bigg:ARGDCpp;deprecated:MNXR778;kegg:R00566;metacyc:ARGDECARBOX-RXN;reactome:R-ATH-350598;reactome:R-BTA-350598;reactome:R-CEL-350598;reactome:R-CFA-350598;reactome:R-DDI-350598;reactome:R-DME-350598;reactome:R-GGA-350598;reactome:R-HSA-350598;reactome:R-MMU-350598;reactome:R-OSA-350598;reactome:R-PFA-350598;reactome:R-RNO-350598;reactome:R-SCE-350598;reactome:R-SPO-350598;reactome:R-SSC-350598;reactome:R-TGU-350598;reactome:R-XTR-350598;sabiork:594;seed:rxn00405
R99EE4D9F	1 MNXM147481@MNXC3 + 1 MNXM925@MNXC3 <-- 2 MNXM1@MNXC3 + 1 MNXM2026@MNXC3 + 1 MNXM9@MNXC3	R_ACPPAT160	MNXR95398			bigg:ACPPAT160;deprecated:MNXR81538
R9A1371FF	1 MNXM01@MNXC19 + 1 MNXM1434@MNXC19 --> 1 MNXM01@MNXC3 + 1 MNXM1434@MNXC3	R_MELIBt2pp	MNXR101460			rhea:28855;rhea:28856;rhea:28857;rhea:28858;bigg:MELIBt2;bigg:MELIBt2pp;deprecated:MNXR3479;metacyc:TRANS-RXN-94;seed:rxn05612;seed:rxn08906
R9A4262A	1 MNXM161@MNXC3 + 1 MNXM22@MNXC3 <-- 1 MNXM4@MNXC3 + 1 MNXM454@MNXC3	R_PDX5POi	MNXR102438	1.4.3.5	kegg:Metabolic pathways;kegg:Vitamin B6 metabolism;metacyc:4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis (yeast);metacyc:pyridoxal 5'-phosphate biosynthesis I;metacyc:pyridoxal 5'-phosphate salvage I;metacyc:pyridoxal 5'-phosphate salvage II (plants);seed:Pyridoxin_(Vitamin_B6)_Biosynthesis;seed:Pyridoxin_(Vitamin_B6)_Biosynthesis/Erythrose4P_and_Deoxyxylulose5P_to_Pyridoxal5P;seed:Pyridoxin_(Vitamin_B6)_Biosynthesis/Glyceraldehyde3P_and_Pyruvate_to_Deoxyxylulose5P;seed:Pyridoxin_(Vitamin_B6)_Biosynthesis/Pyridoxal_to_Pyridoxal5P;seed:Pyridoxin_(Vitamin_B6)_Biosynthesis/Pyridoxamine_to_Pyridoxal5P;seed:Pyridoxin_(Vitamin_B6)_Biosynthesis/Pyridoxine_to_Pyridoxal5P;seed:Pyridoxin_(Vitamin_B6)_Biosynthesis/Ribulose5P_and_Glyceraldehyde3P_to_Pyridoxal5P	rhea:15149;rhea:15150;rhea:15151;rhea:15152;bigg:PDX5POi;deprecated:MNXR4138;deprecated:MNXR65796;kegg:R00278;metacyc:PNPOXI-RXN;reactome:R-BTA-965019;reactome:R-CEL-965019;reactome:R-CFA-965019;reactome:R-DDI-965019;reactome:R-DME-965019;reactome:R-DRE-965019;reactome:R-GGA-965019;reactome:R-HSA-965019;reactome:R-MMU-965019;reactome:R-RNO-965019;reactome:R-SCE-965019;reactome:R-SPO-965019;reactome:R-SSC-965019;reactome:R-XTR-965019;sabiork:778;seed:rxn00209
R9A50FE7	1 MNXM1@MNXC3 + 1 MNXM10@MNXC3 + 1 MNXM705@MNXC3 <==> 1 MNXM733@MNXC3 + 1 MNXM8@MNXC3	R_HACD5i	MNXR100546	1.1.1.211;1.1.1.35	kegg:Fatty acid degradation;kegg:Fatty acid elongation;kegg:Fatty acid metabolism;kegg:Metabolic pathways	rhea:31179;rhea:31180;rhea:31181;rhea:31182;bigg:HACD5;bigg:HACD5_1;bigg:HACD5i;bigg:HACD5m;bigg:HACD5p;deprecated:MNXR2904;deprecated:MNXR91137;kegg:R04741;reactome:R-ATH-77254;reactome:R-BTA-77254;reactome:R-CEL-77254;reactome:R-CFA-77254;reactome:R-DDI-77254;reactome:R-DRE-77254;reactome:R-GGA-77254;reactome:R-HSA-77254;reactome:R-MMU-77254;reactome:R-OSA-77254;reactome:R-RNO-77254;reactome:R-SSC-77254;reactome:R-TGU-77254;reactome:R-XTR-77254;seed:rxn03242
R9A9E625D	1 MNXM1317@MNXC19 <-- 1 MNXM596@MNXC19	R_AAMYLpp	MNXR135722			deprecated:MNXR67297;deprecated:MNXR80351;deprecated:MNXR81448;seed:rxn08024
R9AA9F8E	1 MNXM1773@MNXC3 + 1 MNXM3455@MNXC3 --> 1 MNXM598@MNXC3 + 1 MNXM7023@MNXC3	R_LPLIPAL2ATG181	MNXR101182			bigg:LPLIPAL2ATG181
R9AB41533	1 MNXM146401@MNXC3 + 1 MNXM55@MNXC3 --> 1 MNXM146402@MNXC3 + 1 MNXM32@MNXC3	R_ICYSDS	MNXR100790			bigg:ICYSDS;deprecated:MNXR83144
R9AB7C727	1 MNXM27@MNXC19 + 1 MNXM32@MNXC19 --> 1 MNXM27@MNXC3 + 1 MNXM32@MNXC3	R_ALAt4pp	MNXR95692			rhea:29283;rhea:29284;rhea:29285;rhea:29286;bigg:ALANA1tm;bigg:ALANA1tx;bigg:ALAt4;bigg:ALAt4pp;deprecated:MNXR637;metacyc:TRANS-RXN-125;seed:rxn05215;seed:rxn08102
R9ADE9E71	1 MNXM1487@MNXC3 + 1 MNXM2@MNXC3 --> 1 MNXM455@MNXC3 + 1 MNXM53@MNXC3	R_DHBSH	MNXR97370			bigg:DHBSH;bigg:DHBSH_1;deprecated:MNXR1544;deprecated:MNXR68692;seed:rxn08328
R9B1FDC10	1 MNXM310@MNXC3 + 1 MNXM9@MNXC3 <-- 1 MNXM77@MNXC3	R_MGSA	MNXR101551	4.2.3.3	kegg:Microbial metabolism in diverse environments;kegg:Propanoate metabolism;seed:Methylglyoxal_Metabolism;seed:Methylglyoxal_Metabolism/GlyceroneP_to_Methylglyoxal;seed:Methylglyoxal_Metabolism/Methylglyoxal_to_Lactate	rhea:17937;rhea:17938;rhea:17939;rhea:17940;bigg:MGSA;deprecated:MNXR3520;kegg:R01016;metacyc:METHGLYSYN-RXN;sabiork:176;seed:rxn00748
R9B26FAE2	1 MNXM1@MNXC3 + 1 MNXM249@MNXC19 + 1 MNXM7@MNXC3 + 1 MNXM9@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM249@MNXC3 + 1 MNXM3@MNXC3	R_PHEMEabcpp	MNXR102624	3.6.3.41		rhea:19261#1;rhea:19262#1;rhea:19263#1;rhea:19264#1;bigg:PHEMEabcpp;metacyc:TRANS-RXN0-162
R9B2CB82C	1 MNXM2@MNXC3 + 1 MNXM436@MNXC3 + 1 MNXM90831@MNXC3 <-- 1 MNXM30@MNXC3 + 1 MNXM90719@MNXC3	R_RNDR2b	MNXR104063			bigg:RNDR2b;deprecated:MNXR55889;deprecated:MNXR69864;deprecated:MNXR84121;seed:rxn09232
R9B6788DE	1 MNXM146479@MNXC19 --> 1 MNXM146479@MNXC3	R_12DGR140tipp	MNXR94676			bigg:12DGR140tipp;deprecated:MNXR8;deprecated:MNXR81306
R9B6A331B	1 MNXM1@MNXC3 + 1 MNXM7@MNXC3 + 1 MNXM9@MNXC3 + 1 MNXM90703@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM3@MNXC3 + 1 MNXM90703@MNXC19	R_ADOCBLabcpp	MNXR95471			bigg:ADOCBLabcpp;deprecated:MNXR498;deprecated:MNXR81564;seed:rxn08070
R9B73E10F	1 MNXM1@MNXC3 + 1 MNXM2576@MNXC3 --> 1 MNXM2@MNXC3 + 1 MNXM29072@MNXC3	R_3HAD160	MNXR94881	2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61	kegg:Fatty acid biosynthesis;kegg:Fatty acid metabolism;kegg:Metabolic pathways;seed:Fatty_Acid_Biosynthesis_FASII;seed:Fatty_Acid_Biosynthesis_FASII/AcetylCoA_to_MalonylCoA	bigg:3HAD160;bigg:3HAD160_1;deprecated:MNXR146;deprecated:MNXR68172;kegg:R04544;seed:rxn05332
R9BAE8810	1 MNXM579@MNXC19 <==> 1 MNXM579@MNXC2	R_N2Otex	MNXR101797			bigg:N2Otex;bigg:N2Otpp;deprecated:MNXR3685;seed:rxn08966;seed:rxn08967
R9BC76DE6	1 MNXM13@MNXC3 + 1 MNXM4345@MNXC3 + 1 MNXM925@MNXC3 <-- 1 MNXM1@MNXC3 + 1 MNXM184@MNXC3 + 1 MNXM564@MNXC3	R_3OAS160	MNXR109257	2.3.1.-;2.3.1.179;2.3.1.180;2.3.1.41;2.3.1.85;2.3.1.86	kegg:Fatty acid biosynthesis;kegg:Fatty acid metabolism;kegg:Metabolic pathways;metacyc:palmitate biosynthesis II (bacteria and plants);seed:Fatty_Acid_Biosynthesis_FASII;seed:Fatty_Acid_Biosynthesis_FASII/AcetylCoA_to_MalonylCoA	deprecated:MNXR36129;deprecated:MNXR37885;deprecated:MNXR68195;deprecated:MNXR77861;deprecated:MNXR81383;kegg:R04968;metacyc:RXN-9539;sabiork:4606;seed:rxn05344
R9BD4A19A	1 MNXM1754@MNXC3 + 1 MNXM535@MNXC3 --> 1 MNXM1@MNXC3 + 1 MNXM1206@MNXC3 + 1 MNXM31@MNXC3	R_MOAT	MNXR101683	2.4.99.12	kegg:Lipopolysaccharide biosynthesis;kegg:Metabolic pathways;metacyc:Kdo transfer to lipid IVA I;metacyc:Kdo transfer to lipid IVA II;seed:KDO2-Lipid_A_biosynthesis;seed:KDO2-Lipid_A_biosynthesis/Arabinose5P_and_UDP_N_acetylglucosamine_to_KDO2_Lipid_A;seed:KDO2-Lipid_A_biosynthesis/Ribulose5P_to_Arabinose5P	rhea:28066;rhea:28067;rhea:28068;rhea:28069;bigg:MOAT;deprecated:MNXR3619;kegg:R04658;metacyc:KDOTRANS-RXN;seed:rxn03182
R9BED3E9C	1 MNXM5481@MNXC19 --> 1 MNXM5481@MNXC3	R_2AGPA180tipp	MNXR94748			bigg:2AGPA180tipp;deprecated:MNXR53;deprecated:MNXR81335;seed:rxn07937
R9BF27750	1 MNXM01@MNXC19 + 1 MNXM461@MNXC19 <==> 1 MNXM01@MNXC3 + 1 MNXM461@MNXC3	R_ARBt2rpp	MNXR126356			rhea:28951;rhea:28952;rhea:28953;rhea:28954;seed:rxn05500;seed:rxn08140
R9BFB3DF2	1 MNXM01@MNXC19 + 1 MNXM96506@MNXC19 --> 1 MNXM01@MNXC3 + 1 MNXM96506@MNXC2	R_ARBTNtex	MNXR95929			bigg:ARBTNtex;deprecated:MNXR50783;seed:rxn08148
R9C1EFB5A	3 MNXM01@MNXC19 + 2 MNXM27@MNXC3 --> 3 MNXM01@MNXC3 + 2 MNXM27@MNXC19	R_NAt3_1p5pp	MNXR101914			rhea:29247;rhea:29248;rhea:29249;rhea:29250;bigg:NAt3_15;bigg:NAt3_1p5pp;metacyc:TRANS-RXN-130;seed:rxn08982;seed:rxn10179
R9C28EB77	1 MNXM223@MNXC3 + 1 MNXM235@MNXC3 <-- 1 MNXM252@MNXC3 + 1 MNXM509@MNXC3	R_DHORD5	MNXR97421			rhea:29199;rhea:29200;rhea:29201;rhea:29202;bigg:DHORD5;deprecated:MNXR26702;deprecated:MNXR50860;seed:rxn08336
R9C3FAAEF	1 MNXM22@MNXC3 + 1 MNXM56@MNXC3 + 1 MNXM94@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM3055@MNXC3 + 1 MNXM4@MNXC3	R_MTRPOX	MNXR101761	1.5.3.2		rhea:28006;rhea:28007;rhea:28008;rhea:28009;bigg:MTRPOX;deprecated:MNXR3652;deprecated:MNXR55737;deprecated:MNXR67315;deprecated:MNXR69489;metacyc:RXN0-301;sabiork:7294;seed:rxn08965
R9C45651E	1 MNXM15@MNXC3 + 1 MNXM213@MNXC3 <-- 1 MNXM1@MNXC3 + 1 MNXM168@MNXC3 + 1 MNXM2@MNXC3	R_ADD	MNXR95443	3.5.4.2	kegg:Metabolic pathways;kegg:Purine metabolism;metacyc:adenine salvage;seed:Purine_conversions;seed:Purine_conversions/AMP_to_ADP;seed:Purine_conversions/AMP_to_Hypoxanthine;seed:Purine_conversions/GDP_to_GTP;seed:Purine_conversions/GMP_to_GDP;seed:Purine_conversions/GMP_to_Guanine;seed:Purine_conversions/IMP_to_AMP;seed:Purine_conversions/IMP_to_GMP;seed:Purine_conversions/IMP_to_Hypoxanthine;seed:Purine_conversions/dADP_to_dAMP;seed:Purine_conversions/dGDP_to_dGMP	rhea:23688;rhea:23689;rhea:23690;rhea:23691;bigg:ADD;deprecated:MNXR473;deprecated:MNXR81555;kegg:R01244;metacyc:ADENINE-DEAMINASE-RXN;seed:rxn00926
R9C5FB160	1 MNXM205@MNXC2 --> 1 MNXM205@BOUNDARY	R_EX_dopa_e	MNXR98427			bigg:EX_dopa_e
R9C723E5D	1 MNXM5465@MNXC19 --> 1 MNXM5465@MNXC3	R_2AGPA160tipp	MNXR94746			bigg:2AGPA160tipp;deprecated:MNXR51;deprecated:MNXR81334;seed:rxn07935
R9C7595E4	1 MNXM1@MNXC3 + 1 MNXM289@MNXC3 + 1 MNXM7@MNXC3 + 1 MNXM9@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM289@MNXC19 + 1 MNXM3@MNXC3	R_GLYBabcpp	MNXR100314			rhea:32783#1;rhea:32784#1;rhea:32785#1;rhea:32786#1;bigg:GLYBabc;bigg:GLYBabcpp;deprecated:MNXR29052;metacyc:TRANS-RXN-283;seed:rxn05181;seed:rxn08637;seed:rxn11216
R9C7BB59	3 MNXM01@MNXC19 + 1 MNXM25@MNXC19 --> 3 MNXM01@MNXC3 + 1 MNXM25@MNXC3	R_SUCCt2_3pp	MNXR104621			bigg:SUCCt2_3;bigg:SUCCt2_3pp;deprecated:MNXR4948;metacyc:TRANS-RXN-300;seed:rxn10157
R9C877A70	1 MNXM11@MNXC3 + 1 MNXM148530@MNXC3 <-- 1 MNXM1@MNXC3 + 1 MNXM148529@MNXC3 + 1 MNXM51@MNXC3	R_BWCOGDS1	MNXR96356			bigg:BWCOGDS1;deprecated:MNXR81829
R9C8B0865	1 MNXM12@MNXC3 + 1 MNXM820@MNXC3 <-- 1 MNXM353@MNXC3 + 1 MNXM92@MNXC3	R_HSST	MNXR100741	2.3.1.46	kegg:Biosynthesis of amino acids;kegg:Biosynthesis of secondary metabolites;kegg:Cysteine and methionine metabolism;kegg:Metabolic pathways;kegg:Sulfur metabolism;metacyc:L-methionine biosynthesis I;seed:Methionine_Biosynthesis;seed:Methionine_Biosynthesis/Adenosylmethionine_to_Homocysteine;seed:Methionine_Biosynthesis/Homocysteine_to_Methionine;seed:Methionine_Biosynthesis/Homoserine_to_Homocysteine_using_Cysteine;seed:Methionine_Biosynthesis/Homoserine_to_Homocysteine_using_Sulfhydrylation;seed:Methionine_Biosynthesis/Methionine_to_Adenosylmethionine;seed:Methionine_Biosynthesis/Serine_to_Cysteine	rhea:22008;rhea:22009;rhea:22010;rhea:22011;bigg:HSST;deprecated:MNXR3051;deprecated:MNXR61980;kegg:R01777;metacyc:HOMSUCTRAN-RXN;seed:rxn01304
R9CA97F5B	2 MNXM111@MNXC3 + 1 MNXM119@MNXC3 + 2 MNXM90827@MNXC3 <-- 3 MNXM1@MNXC3 + 1 MNXM208@MNXC3 + 2 MNXM94790@MNXC3	R_FEOXAMR2	MNXR99552			bigg:FEOXAMR2;deprecated:MNXR55421
R9CC04D64	1 MNXM157@MNXC19 <==> 1 MNXM157@MNXC3	R_MEOHtrpp	MNXR101464			rhea:34871;rhea:34872;rhea:34873;rhea:34874;bigg:MEOHt2;bigg:MEOHtex;bigg:MEOHtly;bigg:MEOHtr;bigg:MEOHtrpp;deprecated:MNXR3482;metacyc:TRANS-RXN0-459;seed:rxn10570
R9CE596E1	1 MNXM1@MNXC3 + 1 MNXM12@MNXC3 + 1 MNXM1653@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM553@MNXC3	R_FACOAE60	MNXR127520	3.1.2;3.1.2.1;3.1.2.2;3.1.2.20;3.1.2.23		rhea:40115;rhea:40116;rhea:40117;rhea:40118;sabiork:6591;seed:rxn08446
R9D1B4549	1 MNXM1219@MNXC3 --> 1 MNXM478@MNXC3 + 1 MNXM9@MNXC3	R_DHQS	MNXR97447	4.2.3.4	kegg:Biosynthesis of amino acids;kegg:Biosynthesis of antibiotics;kegg:Biosynthesis of secondary metabolites;kegg:Metabolic pathways;kegg:Phenylalanine, tyrosine and tryptophan biosynthesis;metacyc:3-dehydroquinate biosynthesis I;seed:Chorismate_Synthesis;seed:Chorismate_Synthesis/Erythrose4P_and_Phosphoenolpyruvate_to_Chorismate;seed:Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate);seed:Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)/Erythrose4P_and_Phosphoenolpyruvate_to_Chorismate	rhea:21968;rhea:21969;rhea:21970;rhea:21971;bigg:DHQS;bigg:DHQS_1;deprecated:MNXR1594;kegg:R03083;metacyc:3-DEHYDROQUINATE-SYNTHASE-RXN;sabiork:2923;seed:rxn02212
R9D3B5145	1 MNXM1@MNXC3 + 1 MNXM5271@MNXC19 + 1 MNXM7@MNXC3 + 1 MNXM9@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM3@MNXC3 + 1 MNXM5271@MNXC3	R_PGP141abcpp	MNXR102552			bigg:PGP141abcpp;deprecated:MNXR4199
