gene name,MW
YMR062C,47848.21
YHR004C,50641.07
YKL021C,47290.18
YML119W,40059.42
YLR266C,81272.75
YDL143W,57603.07
YER076C,33465.63
YGL261C,12849.51
YJL155C,52594.27
YDL141W,76362.03
YER051W,56529.63
YFL051C,18109.97
YDR397C,16649.71
YGR045C,13644.83
YOL120C,20562.94
YPR133W-A,5984.84
YOR321W,86321.83
YDL228C,24162.28
YBL042C,72164.25
YBR012W-B,198867.21
YMR158W,17470.44
YNL314W,29078.78
YDR135C,171119.59
YKR054C,471342.3
YJL061W,82084.51
YPL211W,20380.43
YBR088C,28915.85
YDL244W,38573.22
YIL021W,35297.2
YJR022W,12385.2
YLR225C,46422.35
YBR121C,78183.36
YOR281C,32792.87
YDR092W,17467.87
YCR094W,44981.92
YDR061W,61190.82
YNR017W,23243.37
YNL006W,34033.6
YOL025W,75638.55
YGR143W,86240.26
YER068W,65353.28
YJR138W,181947.41
YNL059C,87559.29
YIR023W,109173.19
YER007W,59256.89
YBR111W-A,11084.39
YIL020C-A,14178.32
YOL157C,68623.66
YBL060W,78767.12
YOR083W,32900.93
YDR200C,67282.85
YGL093W,104824.45
YDL053C,19881.04
YBR293W,51676.67
YDL154W,102207.5
YLR207W,95479.82
YDR438W,41384.17
YMR279C,59561.21
YIL097W,59893.6
YKR011C,41299.31
YBR042C,45514.63
YLR455W,35508.03
YDR071C,21947.16
YLR459W,44740.85
YDR513W,15861.24
YPR012W,9903.61
YKL133C,54487.24
YHL003C,48453.92
YBL106C,111622.12
YCR097W,14802.87
YOR369C,15471.47
YMR141C,12108.1
YIL008W,11028.34
YCR097W-A,10549.77
YKL190W,19638.73
YDR379W,113289.96
YNL267W,119922.03
YKL169C,14171.02
YMR018W,59064.05
YOR095C,28257.77
YEL068C,12910.36
YJL039C,191533.26
YOR072W,12140.13
YPR121W,63297.38
YDR266C,72754.98
YMR013W-A,3190.81
YDR317W,47335.92
YCR057C,103982.09
YIL102C,11289.64
YGL115W,36400.76
YLL061W,64217.18
YER161C,38550.97
YDL229W,66600.81
YAR053W,11143.16
YLR377C,38262.19
YNR070W,149748.44
YPR160C-A,10355.22
YNL037C,39323.57
YDR274C,13927.15
YEL058W,62066.02
YBR147W,33496.28
YOR021C,24743.27
YNL213C,25273.96
YER190W,190501.13
YLR139C,73255.84
YML007W,72532.07
YKL221W,52256.69
YLL029W,84923.5
YER006W,57708.19
YOL162W,24482.55
YNL130C,44828.98
YLR008C,17910.11
YGR098C,187444.84
YOR384W,80291.37
YGL089C,13270.91
YCR044C,42541
YLR407W,25545.25
YPL253C,75729.24
YER143W,47353.8
YML067C,40704.95
YNL329C,115570.42
YDR204W,38626.85
YMR148W,16384.03
YDL180W,62287.29
YDL032W,11520.81
YJR156C,38631.26
YLR049C,49492.65
YBL061C,77065.69
YCR012W,44737.87
YDR180W,171099.81
YOR002W,62782.39
YKL065W-A,8531
YBR274W,60016.18
YBR064W,16039.02
YHL027W,68231.84
YMR242C,20436.51
YDR439W,39353.65
YFL019C,13746.54
YPR193C,18333.35
YLL019W-A,3540.1
YIL138C,19092.55
YGL216W,91089.73
YKR043C,31021.67
YNL110C,25446.66
YPL250C,14986.09
YGR129W,24802.29
YBL108C-A,12849.51
YLR157C-C,4707.32
YNL173C,40277.36
YLR171W,14689.25
YGR246C,66905.67
Q0110,49325.97
YBL055C,47389.5
YPL181W,57052.41
YGL020C,27092.09
YDR433W,15601.88
YDR299W,61202.35
YDR535C,18556.51
YGL248W,42015.59
YLR436C,145051
YJL203W,33051.95
YNL200C,27520.56
YMR093W,57685.85
YDR376W,56236.54
YDR076W,46349.19
YHL018W,14025.97
YGL019W,32264.38
YPL013C,13638.83
YMR058W,72359.15
YCL030C,87720.27
YDR128W,130945.12
YGL188C,7035.17
YIL155C,72388.17
YGR050C,13509.49
YOR042W,46869.18
YJL097W,24510.45
YBR138C,60468.29
YJR037W,14404.06
YNL100W,26959.46
YER176W,126968.63
YPR024W,81771.14
Q0140,47122.52
YMR270C,42812.83
YPR036W,54415.23
YNR061C,24316.75
YER165C-A,13420.4
YHR121W,21313.23
YGL153W,38419.83
YJL125C,43919.1
YIL173W,174425.75
YJR080C,44427.3
YKL137W,13006.92
YOR277C,10480.13
YGL222C,19237.31
YCL045C,87180.33
YJR142W,39689.88
YPL150W,100645.13
YLR001C,97617.3
YFR038W,96964.44
YOL107W,39741.63
YDL093W,84774.8
YHR112C,42444.71
YPL091W,53440.16
YBR271W,47976.27
YER087C-B,8711.08
YKL130C,28250.93
YDR443C,159999.44
YCL063W,47843.09
YCR007C,27564.09
YIR015W,16343.82
YGL163C,101753.5
YGL242C,20073.49
YLR215C,41851.5
YPR028W,20269.35
YKL006W,15166.9
YOR275C,75946.44
YIR020C,11671.62
YNL163C,124462.53
YIL043C,31493.55
YMR289W,42639.38
YBR091C,12283.8
YBR232C,12749.59
YPR005C,32993.46
YPL169C,67351.12
YAR002C-A,24723.2
YGR117C,53437.51
YML071C,69828.12
YJL002C,54071.16
YJR096W,32343.7
YGL230C,17261.89
YNL257C,142818.14
YHR170W,59094.64
YNL326C,39183.14
YHR139C,34225.78
YDR080W,113410.74
YLL018C-A,11105.42
YMR039C,33101.99
YGR034W,14234.58
YIL054W,12045.21
YPR138C,53689.24
YDR149C,27058.27
YKL100C,67524.35
YEL053C,84301.31
YMR318C,39617.09
YJL143W,16584.08
YDR329C,50675.02
YIL059C,13029.64
YER031C,24468.72
YBR128C,40453.32
YPR072W,65853.86
YOL083W,46654.39
YLR366W,12342.09
YMR294W-A,13838.59
YML016C,77489.95
YJR140C,191678.16
YOL062C,55386.69
YLR174W,46561.72
YBR258C,16429.06
YMR059W,14889.95
YLR073C,22849.81
YPL033C,31924.5
YBR201W,24390.55
YIL073C,112432.84
YLL014W,12404.27
YGL088W,14218.43
YGR126W,25845.17
YDR218C,48192.65
YJR118C,23644.34
YPR137C-A,49071.92
YPL206C,37069.37
YDL006W,31549.24
YCR027C,23337.5
Q0085,29098.76
YLR399C,76977.32
YFR029W,76285.48
YKL047W,58894.17
YER046W,16597.7
YMR179W,84696.2
YNL078W,45908.15
YNL290W,38203.17
YDL135C,23137.85
YOR362C,31535.72
YBR055C,104228.29
YBR222C,60487.9
YCR066W,55229.94
YER040W,79381.96
YDL039C,70122.96
YOR097C,19400.39
YDL066W,48189.86
YDR461W,3926.46
YNR028W,34945.67
YDR408C,23539.94
YBR282W,16491.81
YIL161W,27111.52
YDR364C,52047.23
YML129C,7958.89
YEL074W,13061.94
YHL037C,15453.15
YOR316C-A,7832.07
YEL038W,25187.14
YDR095C,15188.38
YNL147W,13005.9
YKR048C,47884.02
YHR068W,42891.83
YER027C,46647.93
YLR321C,48776.85
YNL253W,47166.18
YJL222W-A,8646.38
YNL032W,32754.83
YGL176C,63275.21
YNL019C,31325.69
YOR274W,50235.96
YMR067C,46964.41
YCR059C,29017.2
YGR027C,12039.11
YGR016W,22226.06
YMR121C,24421.89
YML072C,171073.59
YOR159C,10375
YLR012C,12078.59
YER034W,21190.34
YER099C,34764.68
YHR199C,34113.08
YIL123W,48189.48
YLR156W,13137.89
YPR094W,12260.36
YDL176W,81463.93
YML031W,74132.85
YLR409C,104789.77
YNL278W,118278.96
YCR084C,78306.88
YBR280C,70494.65
YHL021C,53134.17
YLR251W,22914.79
YGR003W,86114.5
YJL160C,30215.01
YPR132W,16037.59
YEL055C,115892.91
YML099W-A,12628.89
YLR182W,90558.94
YOL081W,351665.22
YGR280C,31311.25
YPL080C,12464.29
YJR155W,32570
YNL052W,17140.33
YJR147W,41191.83
YHR071W,26466.83
YJL064W,13853.76
YOL101C,36607.18
YKL197C,117274.71
YOR118W,64293.8
YBL109W,12881.7
YDR409W,100795.29
YPR194C,101259.84
YNL309W,45683.4
YLR021W,20060.44
YMR130W,35278
YPL110C,138012.85
YKL059C,49646.44
YDR282C,47172.17
YMR025W,34519.3
YDR349C,64497.62
YMR114C,42900.89
YFR052W,31918.82
YDR483W,51385.97
YAL027W,29769.36
YDR260C,19355.76
YOR227W,139456.74
YKL009W,27057.62
YPR116W,31132.73
YFL047W,82207.57
YAL061W,46098.14
YOR352W,39274.28
YGR283C,38545.99
YLR123C,12738.91
YPL139C,51021.19
YGL065C,58046.3
YPL183W-A,10697.85
YPR164W,161236.11
YER044C-A,48213.99
YOR055W,15639.84
YNL097W-A,5896.05
YLR296W,12180.24
YGL214W,17935.45
YLR079W,32222.68
YGL211W,39986.81
YOL124C,50072.19
YGR218W,124102.83
YHR009C,57613.3
YJR060W,39387.28
YDL206W,85982.66
YGL107C,74595.02
YMR136W,63138.34
YOR162C,92466.92
YJR088C,33854.79
YHR031C,81580.41
YLR031W,21845.68
YJL115W,31602.92
YDR537C,21658.14
YMR032W,76206.1
YLR347C,94775.09
YPR135W,104423.43
YKR088C,38311.01
YPL008W,98804.74
YMR157C,29076.41
YHR214C-C,53324.98
YPR140W,44187.2
YDR262W,30633.38
YKR103W,137995.13
YKL155C,72189.53
YER060W-A,57326.68
YDR034W-B,5965.99
YGL097W,53013.29
YDL050C,14094.14
YHR084W,77866
YLR367W,14625.88
YAR028W,26458.16
YDR066C,22540.55
YPL111W,35661.62
YDR401W,20861.39
YAL040C,64990.35
Q0045,58797.55
YKL206C,30738.74
YNL331C,41990.57
YJL186W,67203.53
YPL246C,29499.23
YLL025W,13092.76
YLR109W,19114.41
YKL061W,13520.97
YJL032W,12377.44
YLR133W,66316.02
YER190C-B,18601.77
YKL184W,52284.67
YBR045C,73353.7
YGL139W,90760.49
YNR041C,41001.23
YBR051W,13437.66
YBR247C,55135.99
YDL088C,58792.51
YDR406W,172254.03
YKL050C,103142.9
YNL153C,15179.94
YOR161W-B,9892.71
YKL212W,71123.67
YML118W,57741.65
YNL176C,67400.4
YOL018C,45874.97
YPR073C,18674.89
YBR085C-A,9404.36
YBR096W,27092.06
YER058W,12280.91
YOR348C,68786.8
YHR005C-A,10304.45
YDR456W,70147.39
YDR527W,50191.61
YDR265W,39098.53
YLR144C,88402.39
YOR026W,38444.22
YJL005W,227831.85
YDL037C,34795.49
YHR052W,42529.09
YML074C,46552.41
YIL141W,14437.38
YLR448W,19986.18
YNL227C,68781.73
YNL183C,85989.46
YDR428C,29991.02
YDR365W-A,48952.94
YMR282C,67522.82
YBR228W,35856.13
Q0115,61171.59
YHR093W,19775.73
YGR159C,44534.65
YDR008C,12836.73
YBL069W,48348.02
YHR076W,37781.91
YNL141W,39634.58
YGR261C,91606.42
YDL151C,20893.15
YDL045C,35545.77
YPL281C,47327.12
YDL100C,39353.28
YBL101C,123608.49
YMR078C,84372.52
YOR009W,47848.56
YOL085C,12781.36
YHR111W,49360.82
YBL085W,109294.09
YPR033C,59951.93
YJR009C,35846.45
YDR102C,12699.89
YGL123W,27449.5
YPL255W,45383.8
YLR438W,46085.57
YNL086W,11460.99
YMR304C-A,13469.06
YLR302C,14090.19
YGR243W,16229.61
YPR043W,10090.75
YDL014W,34465.03
YBR186W,63459.69
YMR016C,85642.64
YDR310C,118199.96
YIL045W,61937.67
YDR508C,73597.27
YER125W,91815.11
YKL067W,17166.47
YHR183W,53542.74
YLR046C,31053.6
YGL126W,42734.52
YLR271W,32003.83
YGR020C,13461
YNL013C,14972.68
YJL189W,6341.53
YEL006W,36960.33
YHR070C-A,15283.83
YEL052W,58264.02
YBR153W,27115.93
YLL060C,26339.34
YHL023C,129972.11
YAL017W,152330.53
YHR039C,71320.11
YLR157C,38686.2
YER112W,21275.83
YNL054W-A,49231.15
YPL258C,61333.55
YBL053W,13193.9
YPL239W,22355.18
YKL064W,109735.79
YBR178W,14439.9
YPR047W,54828.28
YOR081C,84715.15
YDR041W,23423.67
YKL103C,57091.92
YLR427W,76316.56
YDR013W,24203.36
YOR139C,13597.86
YHL045W,13314.62
YBR292C,14419.8
YNL045W,77351.94
YBR196C,61298.32
YDR405W,30565.85
YER116C,30763.58
YMR268C,50848.09
YHR177W,52047.22
YPR145W,64469.73
YDR051C,39171.6
YKL105C,125592.32
YDR036C,56287.74
YBR080C,84055.36
YHR066W,51763.49
YER144C,92259.74
YOR017W,93406.6
YBR183W,36419.23
YPL002C,26953.79
YGR264C,85677.02
YJR063W,13660.37
YDL207W,62072.55
YBL058W,46986.77
YMR030W,43459.53
YOR385W,34063.3
YAL002W,144960.58
YNL337W,9700.06
YDR394W,47893.41
YGR023W,57527.39
YGL008C,99618.43
YEL022W,165665.96
YKL100W-A,3405.96
YLR380W,47462.23
YGL143C,46769.66
YHR213W-A,8925.59
YDR164C,83479.52
YOR334W,54202.25
YPL152W,41452.04
YPR064W,15660.39
YBL048W,12446.88
YLR262C,24412.3
YDR232W,59361.71
YJL174W,29988.32
YIL083C,41866.41
YDR170C,226883.63
YFR010W,57109.99
YPL017C,54155.77
YDR459C,42922.49
YPL087W,37230.4
YKL186C,20783.36
YNL211C,10648.22
YER048W-A,11265.88
YGL140C,137474.81
YJR035W,124526.22
YJL052W,35749.56
YJL122W,19286.78
YDR314C,82041.82
YLL054C,97609.23
YPL282C,17714.14
YJR004C,70338.55
YFL060C,25131.61
YER020W,50447.15
YOL097C,49349.66
YCR095C,41646.84
YDR416W,100228.06
YDR387C,61508.46
YKL143W,53389.68
YDR030C,58229.8
YGL053W,27249.66
YLR297W,13946.77
YML009C,7972.5
YMR235C,45815.21
YJR150C,29606.13
YMR165C,95030
YLL066W-A,18592.81
YPL257W,22196.86
YDL215C,124330.61
YKL146W,75458.72
YDR363W-A,10385.96
YNR003C,36134.77
YIL085C,61436.81
YJR120W,13410.48
YIR022W,18761.53
YKL053W,14704.02
YBR166C,50922.72
YNL001W,44057.23
YLR404W,32589.77
YER093C,164366.45
YGL085W,32111.62
YMR172W,79415.18
YPL026C,57843.33
YBL003C,13989.05
YJL134W,47371.25
YMR043W,32801.29
YPR112C,101118.43
YOR358W,27675.43
YPR015C,27774.6
YDR465C,47468.54
YJR099W,26385.03
YLL007C,76621.24
YDR316W,55588.33
YNL258C,88070.67
YIL070C,30131.99
YFR023W,70841.42
YJL059W,46382.8
YPR158C-D,198372.13
YOL163W,19461.85
Q0060,47916.56
YBR095C,48628.72
YOL128C,43205.11
YGR170W,130063.56
YOL019W,60900.52
YBR270C,61217.92
YLL066C,155396.44
YDR259C,43597.04
YGL054C,15929.76
YMR229C,193132.02
YER175C,34767.92
YMR302C,96687.53
YDR355C,10627.53
YJR117W,52323.51
YJL199C,12522.05
YDR221W,79906.5
YFL065C,11784.76
YIL001W,59731.18
YDR107C,76345.87
YKL048C,72149.24
YLR293C,24810.01
YER036C,68376.48
YGR179C,47348.67
YMR138W,22066.5
YMR244W,37382.07
YJL135W,12373.55
YNL195C,28320.63
YDR432W,45407.03
YPL054W,33595.55
YLR339C,20017.79
YMR056C,34120.16
YPL260W,62779.48
YLR394W,53863.02
YLR071C,123356.95
YDR182W,57146.79
YGL179C,62089.95
YGR153W,25168.72
YBR184W,60642.16
YPL283W-B,18601.77
YDR033W,36190.2
YNL246W,30614.7
YDR081C,103943.2
YDL058W,206449.14
YCL021W-A,14613.86
YMR002W,16669.25
YLR356W,20400.22
YLR353W,66287.98
YDR496C,75104.62
YPL193W,43997.12
YDL121C,16947.02
YHR172W,96823.83
YFL010C,22655.1
YPL010W,21687.43
YHR051W,17341.39
YGL165C,21923.38
YLR411W,27533.69
YOR211C,99176.8
YNR075W,43866.13
YLR106C,559301.43
YDR136C,22810.87
YBR250W,59918.65
YCR099C,17959.33
YOL023W,75655.83
YDR395W,108403.54
YHR136C,17035.63
YDL166C,22722.9
YKR071C,38542.15
YHR184W,65814.57
YJL109C,200079.32
YGR248W,28447.37
YNL149C,15052.84
YBR046C,37018.13
YML104C,129979.39
YLR393W,32093.53
YGR234W,44645.84
YER002W,26900.99
YHR159W,56313.45
YLR252W,12402.11
YKL118W,11760.53
YJR071W,13981.33
YGR086C,38348.75
YNR076W,12904.62
YHR166C,73113.32
YJR028W,49111.94
YFR048W,75913.53
YDR210W-B,202093.21
YDL024C,53075.76
YPL134C,34205.81
YJL072C,25060.55
Q0120,74579.09
YDL080C,68365.66
YBR086C,105852.55
YNL150W,14844.04
YLR375W,37718.03
YNL091W,141512.36
YGR262C,29936.03
YBR130C,47416.2
YBR049C,91873.68
YIR030W-A,13675.12
YKL092C,126661.68
YNL339W-A,17366.85
YDR493W,13926.87
YPL085W,241693.45
YJR162C,13382.51
YLR177W,71264.67
YNR034W,35652.1
YOL086W-A,10548.93
YKR061W,50650.72
YPL250W-A,10160.88
YNL159C,32985.3
YPL015C,39978.88
YKR044W,50980.46
YBR024W,34888.12
YDL221W,20261.24
YKL140W,62978.51
YOR322C,89825.08
YBR169C,77619.82
YIR001C,28953.78
YBR010W,15355.8
YGR215W,12392.45
YGL039W,38258.95
YER155C,245427.93
YGL185C,42983.85
YOR233W,90087.13
YDR064W,17028.78
YNL207W,49124.41
YDR199W,13390.84
YJR097W,20027.2
YML013W,66760.51
YAL045C,11647.61
YGR274C,120694.57
YKR013W,33779.2
YOR004W,28800.87
YIR012W,47166.3
YDR023W,53308.82
YOR132W,63202.99
YER078C,57989.18
YEL030C-A,11238.34
YKL187C,81032.32
YHR021C,8865.23
YER152W-A,21594.54
YOL130W,95868.46
Q0105,43655.49
YER127W,40793.88
YFL021C-A,31820.14
YDL068W,12164.53
YOL164W,72644.81
YKL129C,142449.76
YPL204W,57339.51
YDR194W-A,6129.2
YIR005W,17097.91
YBR287W,47505.96
YPL283C,211112.54
YOR209C,49017.93
YFR042W,23554.97
YGR074W,16274.72
YDR039C,120316.02
YIL042C,45443.43
YCR101C,21124.8
YLR288C,53145.43
YGR169C-A,10494.79
YPL252C,18932.29
YOL135C,25584.83
YNL108C,30747.75
YGL108C,16037.14
YOR110W,49145.55
YLR200W,13283.68
YGL171W,63651.98
YKR018C,81752.79
YCR024C-A,4500.53
YHR158C,131092.46
YHR133C,32214.06
YLR157C-B,198543.41
YKL063C,19003.29
YLL059C,19282.38
YDR502C,42255.5
YER049W,74040.56
YOL067C,19015.8
YFL007W,245993.07
YOL041C,51941.2
YJR043C,40309.18
YGR195W,27560.47
YIR028W,71755.34
YIL131C,53489.58
YMR288W,110026.81
YPR151C,24305.23
YGR175C,55125.37
YOR311C,32839.75
YGL226W,14487.54
YGL059W,57293.22
YDR354C-A,5086.99
YOR210W,8277.63
YLR161W,13137.89
YIL119C,46622.24
YJR039W,127437.7
YEL004W,39265.7
YMR236W,17314.5
YGR293C,17314.26
YGR151C,13107.53
YPL035C,13374.63
YPR203W,11765.71
YIL015W,63729.08
YNL325C,101744.89
YIL153W,45081.91
YDL009C,12725.02
YKR069W,66124.52
YPR125W,52174
YBL023C,98778.73
YDR132C,57193.66
YJL047C,99324.27
YDL167C,79298.12
YPL207W,89804.07
YGR250C,89511.69
YKL211C,53488.81
YEL048C,17353.86
YMR251W,42402.42
YLR396C,79270.44
YGL221C,31888.06
YKL134C,88182
YDL132W,93942.94
YGR260W,60134.25
YOL109W,12588.73
YJL057C,75326.51
YBR219C,14787.23
YDR543C,11348.95
YPR127W,38600.31
YDR330W,56736.47
YPL051W,22782.01
YDL096C,11195.71
YHR182C-A,18120.84
YGL251C,135070.36
YCR003W,21436.69
YNL178W,26502.47
YML004C,37208.37
YOL096C,36330.52
YOR361C,88128.77
YCL018W,38952.57
YPL221W,89289.95
YNL146C-A,7681.19
YNL189W,60440.79
YER013W,130009.36
YIR029W,38713.29
YGR191W,66005.7
YNL264C,40677.39
YML008C,43430.21
YGR076C,18586.62
YOR194C,32200.34
YJL194W,58036.04
YIL047C-A,14124.2
YPL099C,21841.96
YCL032W,38970.47
YKR085C,22391.59
YOR301W,50160.05
YGR089W,106464.21
YDL240W,116649.99
YAL005C,69656.4
YKL026C,19484.25
YLR412W,31706.79
YCR024C,56784.21
YLR130C,46362.48
YJR010C-A,10818.75
YJL128C,72719.23
YJL204C,97470.14
YLR003C,33393.72
YDR133C,12881.62
YPL151C,50699.85
YBR286W,60136.6
YCR043C,14778.73
YJR007W,34717.29
YPR115W,120393.92
YOR153W,170436.38
YKL023C-A,8518.78
YDL142C,32019.36
YML095C,24311.05
YLL056C,32147.47
YGR092W,66147.54
YDL005C,47716.84
YDL065C,38705.57
YLR199C,30694.9
YCR072C,57025.37
YKL081W,46519.58
YFR010W-A,7344.51
YFL045C,29062.46
YBR056W,57821.44
YLR352W,93121.8
YNL012W,72186.15
YPL077C,27469.21
YOR019W,83364.98
YIL082W,34099.34
YPL094C,31346.18
YGL087C,15544.47
YPL234C,17037.31
YML093W,103022.27
YMR168C,71357.42
YLR241W,89342.49
YLR421C,17901.85
YNL273W,141118.79
YLR159W,13137.89
YDR009W,58128.42
YDL069C,26585.88
YER084W,14312.63
YDL114W,34294.54
YNL208W,20150.82
YLL018C,63514.79
YIL124W,32813.59
YLR287C,40927
YER017C,84542.78
YOL140W,46680.82
YGL037C,24993.02
YLR069C,84572.76
YMR322C,26039.24
YFR050C,29443.09
YDR404C,19057.83
YDR191W,41764.95
YGL187C,17142.4
YLR443W,50327.28
YJR083C,35520.35
YDR381C-A,12714.28
YDL222C,34134.75
YLR267W,66343.3
YLR343W,62361.47
YPL012W,137507.32
YER110C,122599.95
YML112W,34808.79
YIL093C,30512.99
YMR232W,79036.17
YHR204W,91244.9
YPL170W,16757.32
YKL218C,34898.66
YGR078C,23114.9
YLR314C,60053.51
YGR227W,61791.92
YOR013W,17880.51
YOR251C,34218.62
YNL251C,63858.39
YJR094C,41857.74
YGR070W,131418.52
YMR087W,32066.96
Q0055,98007.48
YJR005C-A,10869.2
YGR286C,41883.79
YJR126C,92016.83
YCL051W,64791.53
YPR086W,38199.91
YDR271C,13615.78
YDR471W,15504.93
YAR073W,44385.71
YNL030W,11368.18
YOL112W,57092.08
YDR418W,17822.44
YNL237W,51643.49
YNL281W,17246.15
YPR074C,73804.88
YKL002W,26290.56
YHR139C-A,11901.96
YJR002W,66951.84
YJR089W,108666.06
YOL020W,65403.78
YKR062W,36984.97
YJL127W-A,4050.66
YDR505C,95346.53
YNL024C-A,8195.65
YPR120C,50430.71
YGL096W,31257.04
YNL313C,102335.5
YGL168W,12514.61
YHR107C,46667.45
YDL074C,80691.18
YFL021W,56327.26
YGL183C,26083
YFL031C-A,3764.43
YGL202W,56177.28
YLR129W,106341
YNL256W,93119.04
YPL143W,12153.95
YBR126C,56147.05
YHL005C,15381.57
YLR227W-A,48992.96
YHL009W-A,48213.51
YDR069C,105190.65
YAL013W,46977.33
YMR012W,145163.69
YBL081W,40766.46
YAL003W,22626.79
YML064C,27296.24
YDR253C,21518.29
YJL172W,64596.26
YLR202C,13020.18
YDL002C,23856.68
YGR093W,58205.37
YOR142W,35032.07
YDR233C,32915.51
YDR499W,86423.95
YDR167W,23019.01
YOR166C,52373.24
YCL076W,28248.45
YLR086W,162187.19
YOL066C,67035.05
YPR051W,20456.63
YML096W,59468.8
YPL248C,99401.97
YJR160C,67256.16
YKL018W,37121.62
YNL242W,178412.08
YLR143W,77939.8
YBR193C,25267.98
YMR137C,76397.85
YHR097C,40662.47
YDR354W,41374.02
YLR232W,12233.83
YIL088C,53736.22
YLR457C,37353.3
YML010W,115648.6
YDR248C,22174.42
YDR341C,69524.2
YLR270W,40769.21
YER095W,42963.09
YJL116C,35412.1
YOR187W,47971.69
YJR144W,30090.1
YFR040W,115000.93
YDL007W,48827.73
YGL149W,11644.89
YBR047W,20512.33
YHR101C,39068.21
YOR305W,27966.19
YDR182W-A,7672.99
YGR254W,46815.64
YOL045W,124371.36
YOR365C,80284.3
YBR218C,130165.49
YAL060W,41581.55
YOR312C,20436.51
YIL062C,17134.3
YLR382C,101919.2
YHR142W,34897.9
YMR142C,22524.8
YDL051W,32103.62
YER019C-A,9606.06
YDR060W,116675.01
YMR172C-A,14518.34
YDR111C,56769.21
YDR340W,11543.55
YER082C,62315.89
YLR264W,7564.72
YLR435W,23712.77
YNR024W,21142.13
YNR029C,48121.32
YCR033W,138395.77
YLR249W,115943.45
YPL195W,106923.16
YHR091C,73693.34
YLL019C,83842
YMR057C,14292.6
YIL065C,17733.19
YNR063W,69662.42
YGR231C,34406.25
YDL157C,13562.37
YOR379C,13282.24
YPR191W,40477.64
YIL058W,10333.17
YER158C,63711.26
YML101C,12892.7
YOR161W-A,3060.57
YBR160W,34061.23
YOR024W,11872.05
YML106W,24664.19
YPR069C,33323.62
YDL095W,92674.39
YAR014C,78980.73
YFL044C,33509.53
YLR429W,72552.48
YBR255W,79027.22
YIL092W,71005.43
YKL171W,103955.75
YBL062W,14414.91
YLR034C,51774.91
YNL026W,54405.44
YBR161W,44381.44
YKL138C,15520.2
YNL125C,73801.13
YGR138C,67587.86
YDL117W,100619.56
YDR478W,22540.57
YDL184C,3337.13
YBL043W,28562.06
YFL013C,78751.77
YML048W,45869.06
YJR072C,43194.25
YNL105W,16168.18
YIL056W,71420.11
YDL212W,23511.99
YJL090C,87239.71
YHR035W,72306.45
YMR186W,80898.59
YGL127C,14740.68
YBR236C,50340.35
YGR150C,101421.43
YOR381W-A,6701.44
YOR054C,73648.6
YKL164C,34621.26
YFL040W,60609.49
YPR180W,39272.82
YGR295C,45677.69
YDR288W,33964.2
YPR128C,36366.91
YDR333C,83425.31
YKL131W,19760.6
YGL172W,49141.55
YJL126W,34692.68
YGR038C-A,49034.01
YOL058W,46927.15
YHR178W,83472.64
YAR007C,70346.98
YFL024C,96736.87
YPR153W,15777.33
YOL037C,13253.14
YNL155W,31516.43
YIL105C,77994.45
YGR268C,22434.98
YEL060C,69620.54
YDR175C,37393.07
YNR049C,23350.54
YKL001C,23060.18
YDR098C-A,49056.05
YMR086C-A,13394.94
YOR203W,14190.37
YLR036C,23377.52
YNL190W,21965.16
YKR087C,39327.94
YGR164W,13193.27
YER048C,44854.27
YDR194C,76267.8
YFL034C-B,33275.47
YPL067C,22775.7
YPL199C,26757.38
YDR512C,21070.48
YJR094W-A,10090.75
YLR312W-A,28167.15
YBR028C,59590.72
YNL161W,86945.08
YDL036C,53398.2
YCR047W-A,7509.83
YHR072W-A,6635.64
YJL020C,128295.23
YPR201W,45847.19
YER041W,87363.08
YGL100W,39122.51
YER156C,38174.04
YLR453C,45642.39
YLR030W,29985.13
YHL044W,26972.27
YMR246W,77266.12
YGR177C,61897.29
YKR006C,30271
YBR211C,37461.52
YNL035C,43847.92
YBR142W,87047.22
YJL178C,30200.87
YMR140W,55858.84
YBR027C,12841.28
YDR097C,140078.91
YML128C,59587.83
YOL148C,67795.8
YBR041W,77139.96
YNR077C,9740.04
YJL015C,11271.16
YMR052C-A,14509.26
YPR036W-A,7054.9
YKR003W,51587.43
YDR321W,41394.8
YDR215C,15181.46
YOR015W,13873.36
YGL151W,128792.85
YKL209C,144764.14
YNR025C,13725.11
YJR129C,39023.43
YDR123C,34233.93
YLR383W,128007.3
YOL011W,75076.3
YDR179C,19476.1
YPL130W,24988.39
YGR010W,44908.75
YGR018C,11897.39
YPL229W,23259.6
YLR023C,62570.04
YPL176C,88755.17
YDR247W,52135.63
YJL123C,53476.53
YNL170W,14681.02
YKR068C,22129.22
YEL035C,19334.87
YBR019C,78194.21
YOR234C,12167.97
YOR225W,12688.01
YBR012W-A,49067.08
YER004W,25085.63
YIL101C,72686.77
YLR408C,14548.73
YPL212C,62141.81
YNR071C,37851.14
YEL036C,58181.43
YCR001W,12513.74
YER182W,27697.55
YKL058W,13457.94
YNL209W,66593.78
YDR515W,50942.37
YBL031W,38015.12
YBR272C,55542.07
YOR217W,94902.19
YPL147W,100024.41
YMR128W,144952.93
YGL220W,14101.97
YOL044W,43675.73
YHR124W,71478.67
YBL087C,14472.84
YLR169W,13709.8
YDL056W,93907
YOL031C,48274.26
YAL059W,23890.98
YDR335W,142116.53
YOR141C,100207.94
YPR141C,84002.32
YOR167C,7591.74
